agency_id,account_sender_name,country_sender,account_receiver_name,country_receiver,amount,payment_type,datetime_timestamp
1947,Activision Blizard,CHI,Exxon Mobil,US,3593863,card,6262000
2275,Carrefour,SPA,Exxon Mobil,SPA,9953336,cheque,6263000
1405,Exxon Mobil,FR,Valeo,SPA,7434755,cheque,6264000
5833,Tesla,CHI,Valeo,CHI,411440,transfer,6265000
3851,McKesson,ITA,CapGemini,UK,6724591,cheque,6266000
2672,Renault,SPA,Chevron,SP,7040921,card,6267000
9469,Monoprix,JAP,General Motos,GER,4527190,card,6268000
3943,Nissan,CHI,Carrefour,ITA,1787181,card,6269000
3368,Monoprix,SWI,ConocoPhillips,GER,3313036,cheque,6270000
899,Renault,ITA,Carrefour,FR,8630822,card,6271000
6663,Chevron,JAP,Tesla,CHI,3483460,cheque,6272000
6398,Renault,UK,Activision Blizard,SP,1369332,transfer,6273000
283,Monoprix,UK,Valeo,SPA,5725507,cheque,6274000
3041,Chevron,CHI,Carrefour,ITA,4240875,card,6275000
6832,McKesson,ITA,CapGemini,SPA,5903771,cheque,6276000
6392,General Motos,US,Activision Blizard,SPA,2261017,cheque,6277000
3234,Exxon Mobil,SWI,McKesson,US,9606828,card,6278000
65,ConocoPhillips,UK,General Motos,GER,109920,cheque,6279000
4317,Renault,FR,Exxon Mobil,UK,2496911,transfer,6280000
2299,Activision Blizard,US,Renault,US,6608564,transfer,6281000
7310,Tesla,SP,Activision Blizard,CHI,5639820,card,6282000
3923,McKesson,CHI,Monoprix,SP,7317646,cheque,6283000
7278,Tesla,SWI,Chevron,FR,2132650,card,6284000
6643,Activision Blizard,SP,Chevron,SWI,2407313,cheque,6285000
710,McKesson,UK,Valeo,UK,6411897,cheque,6286000
9619,ConocoPhillips,SP,Activision Blizard,ITA,8972588,card,6287000
5498,Activision Blizard,GER,Exxon Mobil,FR,3043410,cheque,6288000
9454,Renault,GER,McKesson,UK,5045364,transfer,6289000
9355,Carrefour,ITA,General Motos,FR,8055409,card,6290000
9012,Tesla,UK,Renault,CHI,4108350,transfer,6291000
7971,McKesson,GER,Tesla,ITA,9909549,cheque,6292000
4619,Carrefour,JAP,Chevron,UK,3729664,cheque,6293000
1141,Carrefour,UK,Carrefour,FR,2525171,cheque,6294000
388,Tesla,UK,Chevron,ITA,805242,transfer,6295000
1448,General Motos,SPA,Nissan,GER,5344345,transfer,6296000
2719,Exxon Mobil,CHI,Carrefour,JAP,755857,card,6297000
9158,Exxon Mobil,UK,Nissan,JAP,2294115,transfer,6298000
5848,General Motos,SWI,Tesla,JAP,932908,transfer,6299000
5484,ConocoPhillips,CHI,CapGemini,US,599027,cheque,6300000
1210,Exxon Mobil,SPA,Nissan,CHI,6738413,transfer,6301000
3324,Carrefour,SWI,General Motos,FR,5077227,transfer,6302000
9273,Chevron,US,Carrefour,SP,7482063,transfer,6303000
9366,General Motos,UK,CapGemini,FR,6142764,cheque,6304000
1063,CapGemini,JAP,Monoprix,US,8364899,cheque,6305000
9096,General Motos,SWI,Tesla,ITA,833510,transfer,6306000
2159,Carrefour,US,General Motos,SWI,7903952,cheque,6307000
9566,Valeo,SP,McKesson,GER,2801245,cheque,6308000
3798,General Motos,GER,Activision Blizard,CHI,4206445,cheque,6309000
2271,CapGemini,CHI,General Motos,US,9627860,cheque,6310000
7178,Activision Blizard,US,Chevron,GER,4907275,transfer,6311000
603,Nissan,SWI,Tesla,GER,5006067,card,6312000
2748,Nissan,GER,Valeo,GER,2259332,card,6313000
2710,Monoprix,SP,Activision Blizard,ITA,1205035,cheque,6314000
8306,Monoprix,SWI,Valeo,SWI,2164895,transfer,6315000
9843,Exxon Mobil,SP,Chevron,ITA,1533370,cheque,6316000
9541,Valeo,US,Renault,GER,1795007,cheque,6317000
6966,General Motos,SWI,McKesson,CHI,847359,transfer,6318000
200,General Motos,CHI,Renault,SP,2137642,card,6319000
3882,Exxon Mobil,JAP,Tesla,CHI,5271958,card,6320000
2308,Activision Blizard,SWI,Monoprix,JAP,6595698,transfer,6321000
5528,General Motos,UK,CapGemini,GER,7880538,transfer,6322000
5499,Renault,UK,Activision Blizard,UK,5485012,cheque,6323000
9282,CapGemini,UK,ConocoPhillips,US,7929059,card,6324000
236,Nissan,JAP,Nissan,US,558975,cheque,6325000
183,ConocoPhillips,FR,Nissan,ITA,6475357,cheque,6326000
8333,ConocoPhillips,SWI,Renault,SPA,8457437,transfer,6327000
1583,McKesson,FR,Valeo,FR,2771909,cheque,6328000
3820,McKesson,UK,McKesson,SPA,6313721,transfer,6329000
5445,General Motos,US,Exxon Mobil,SWI,7040210,cheque,6330000
2840,Carrefour,CHI,Carrefour,FR,7144535,transfer,6331000
2487,General Motos,ITA,Chevron,SPA,7225068,transfer,6332000
7261,Monoprix,US,ConocoPhillips,JAP,5190351,transfer,6333000
7532,CapGemini,SP,Activision Blizard,JAP,9629435,transfer,6334000
5091,Nissan,JAP,Carrefour,JAP,9662014,cheque,6335000
7610,Nissan,SPA,Tesla,FR,7729532,card,6336000
710,Nissan,SPA,McKesson,SPA,5944797,cheque,6337000
921,General Motos,ITA,Chevron,JAP,693284,transfer,6338000
8919,Exxon Mobil,ITA,ConocoPhillips,SPA,1919758,transfer,6339000
3625,McKesson,FR,Renault,SP,8127568,card,6340000
184,Carrefour,CHI,Valeo,GER,9948369,cheque,6341000
4240,McKesson,CHI,McKesson,SP,5815994,cheque,6342000
4944,Tesla,CHI,Tesla,CHI,7528980,card,6343000
6308,Nissan,GER,ConocoPhillips,JAP,1745515,cheque,6344000
3284,Tesla,ITA,CapGemini,GER,4121385,card,6345000
1803,Chevron,ITA,Renault,JAP,2271045,cheque,6346000
5099,Nissan,GER,CapGemini,SPA,1784186,cheque,6347000
2649,Valeo,SP,Tesla,CHI,7391823,cheque,6348000
4189,Exxon Mobil,CHI,Valeo,CHI,9814085,transfer,6349000
7119,Exxon Mobil,UK,Exxon Mobil,US,5076998,card,6350000
5340,Monoprix,CHI,ConocoPhillips,CHI,2822255,card,6351000
5761,CapGemini,FR,ConocoPhillips,SP,935617,cheque,6352000
5143,Tesla,GER,Carrefour,JAP,2923910,transfer,6353000
6389,Exxon Mobil,ITA,Valeo,SPA,5687171,cheque,6354000
2964,Chevron,SPA,General Motos,SPA,7378262,card,6355000
9657,McKesson,UK,McKesson,JAP,7968126,transfer,6356000
1502,Monoprix,CHI,Chevron,GER,685610,transfer,6357000
2207,General Motos,US,Activision Blizard,GER,6433241,transfer,6358000
7417,CapGemini,US,CapGemini,SPA,2503068,card,6359000
6811,Nissan,GER,Renault,CHI,3572089,transfer,6360000
992,Exxon Mobil,US,Carrefour,US,2814953,card,6361000
6257,CapGemini,US,Activision Blizard,CHI,4061395,card,6362000
5397,Activision Blizard,US,Monoprix,ITA,4733563,card,6363000
9307,Valeo,SP,CapGemini,ITA,2416769,transfer,6364000
3101,Monoprix,SPA,Renault,JAP,7882811,cheque,6365000
7724,McKesson,ITA,Carrefour,CHI,8891135,cheque,6366000
200,Monoprix,ITA,Activision Blizard,CHI,6032752,cheque,6367000
3188,Carrefour,SPA,ConocoPhillips,US,4131129,cheque,6368000
9343,CapGemini,GER,Valeo,FR,4332898,card,6369000
8772,CapGemini,SWI,Nissan,CHI,9321164,transfer,6370000
7570,Valeo,GER,ConocoPhillips,SP,8654793,cheque,6371000
293,Tesla,SPA,Activision Blizard,UK,9476588,card,6372000
8898,Tesla,SP,General Motos,SWI,8919685,cheque,6373000
2401,McKesson,ITA,Monoprix,UK,7452891,transfer,6374000
6132,Tesla,GER,Renault,UK,9422091,card,6375000
6434,Renault,GER,Activision Blizard,SPA,9617107,transfer,6376000
804,General Motos,ITA,Tesla,GER,896671,card,6377000
7190,Tesla,SPA,ConocoPhillips,JAP,4878128,cheque,6378000
3431,McKesson,UK,ConocoPhillips,UK,4272897,transfer,6379000
6971,Monoprix,US,General Motos,SP,949890,cheque,6380000
6654,Tesla,CHI,Nissan,FR,8230456,transfer,6381000
6072,Renault,CHI,CapGemini,JAP,2425683,transfer,6382000
27,McKesson,SWI,McKesson,FR,4512793,card,6383000
844,General Motos,JAP,Monoprix,FR,3693211,card,6384000
5090,Exxon Mobil,UK,Tesla,SWI,3544734,transfer,6385000
4411,Exxon Mobil,SPA,Activision Blizard,JAP,2449113,transfer,6386000
1933,Carrefour,SPA,Nissan,GER,1512818,cheque,6387000
1974,Renault,SP,Nissan,UK,2013339,card,6388000
9767,Carrefour,ITA,CapGemini,FR,9720754,transfer,6389000
3206,Renault,US,McKesson,JAP,2138600,card,6390000
3900,Carrefour,US,Exxon Mobil,CHI,9829818,transfer,6391000
600,Valeo,CHI,McKesson,GER,871777,transfer,6392000
5130,McKesson,SWI,ConocoPhillips,CHI,6276787,transfer,6393000
1650,Renault,ITA,Monoprix,GER,4859112,card,6394000
3844,Valeo,SWI,CapGemini,SP,6311525,card,6395000
5390,Activision Blizard,FR,Valeo,UK,1661968,cheque,6396000
5233,Monoprix,US,Renault,SP,2936626,cheque,6397000
6321,Renault,SPA,Exxon Mobil,FR,8715902,transfer,6398000
1063,Tesla,SP,Valeo,US,5843450,card,6399000
3902,Tesla,US,Renault,CHI,6135036,transfer,6400000
9948,Monoprix,UK,Tesla,US,8605418,cheque,6401000
5728,Tesla,ITA,Nissan,FR,5763773,card,6402000
5565,CapGemini,GER,Tesla,SP,8674049,cheque,6403000
9196,General Motos,SWI,General Motos,UK,1350351,card,6404000
9234,ConocoPhillips,SPA,Valeo,US,4625745,card,6405000
6378,Tesla,FR,General Motos,UK,1834330,transfer,6406000
2243,Chevron,SWI,Valeo,ITA,1672885,transfer,6407000
5308,Carrefour,JAP,Monoprix,US,179454,card,6408000
8662,ConocoPhillips,US,Monoprix,US,9697040,card,6409000
7158,Exxon Mobil,SP,Activision Blizard,CHI,8375567,transfer,6410000
7997,McKesson,ITA,ConocoPhillips,SP,4654308,cheque,6411000
8438,CapGemini,ITA,Tesla,UK,5479643,cheque,6412000
4345,Nissan,US,General Motos,US,6006084,card,6413000
3047,McKesson,SP,Activision Blizard,GER,1279065,card,6414000
4534,Activision Blizard,SP,McKesson,ITA,2570625,transfer,6415000
8655,McKesson,FR,McKesson,ITA,7945625,transfer,6416000
1365,Renault,CHI,Carrefour,SPA,6565665,cheque,6417000
2299,Activision Blizard,US,CapGemini,SP,3490030,transfer,6418000
9701,Chevron,US,CapGemini,FR,3637552,card,6419000
4981,General Motos,SP,Nissan,SPA,4481356,transfer,6420000
390,Activision Blizard,ITA,Chevron,SP,7547460,transfer,6421000
1101,Activision Blizard,GER,General Motos,CHI,5440938,card,6422000
5554,Renault,FR,Carrefour,SWI,9930497,cheque,6423000
8939,Chevron,ITA,Chevron,SWI,6248150,card,6424000
8190,Carrefour,FR,Renault,JAP,6685751,transfer,6425000
2311,Chevron,UK,Chevron,JAP,1148212,transfer,6426000
8663,Carrefour,SP,Renault,JAP,3474171,transfer,6427000
5508,Chevron,GER,CapGemini,GER,2928816,card,6428000
4966,ConocoPhillips,US,Chevron,UK,3297916,transfer,6429000
2094,Tesla,FR,Activision Blizard,US,3021607,card,6430000
7498,Monoprix,CHI,Exxon Mobil,SWI,6274490,cheque,6431000
8159,Tesla,CHI,McKesson,CHI,5723619,cheque,6432000
9146,Nissan,SP,Chevron,US,4666798,card,6433000
6925,Activision Blizard,JAP,Monoprix,ITA,1880211,cheque,6434000
5319,Monoprix,JAP,Chevron,GER,5141880,transfer,6435000
8414,Valeo,CHI,Renault,US,7070837,card,6436000
4282,Tesla,JAP,CapGemini,SP,2756530,transfer,6437000
9852,Tesla,SWI,Carrefour,US,5047888,card,6438000
6814,Tesla,ITA,ConocoPhillips,CHI,4264774,card,6439000
1298,McKesson,FR,Carrefour,SWI,8823393,cheque,6440000
6280,Chevron,SP,General Motos,US,8206986,cheque,6441000
262,Tesla,JAP,CapGemini,GER,6399856,card,6442000
5631,Chevron,US,Valeo,FR,2333913,cheque,6443000
7670,Chevron,ITA,Activision Blizard,FR,9512807,card,6444000
5985,Monoprix,GER,Carrefour,FR,7234595,cheque,6445000
7908,McKesson,UK,Valeo,ITA,863084,transfer,6446000
6325,CapGemini,SPA,Chevron,SPA,5043022,transfer,6447000
3560,Exxon Mobil,FR,Tesla,FR,6130309,transfer,6448000
7575,Carrefour,CHI,Chevron,CHI,4772582,card,6449000
1568,Exxon Mobil,US,General Motos,JAP,1679742,card,6450000
2244,Activision Blizard,ITA,CapGemini,ITA,1091370,card,6451000
6730,Valeo,CHI,McKesson,SP,4698669,transfer,6452000
6697,Monoprix,SWI,CapGemini,FR,3111889,cheque,6453000
4656,Carrefour,UK,CapGemini,SPA,7862482,transfer,6454000
6808,Carrefour,US,Nissan,CHI,5516236,cheque,6455000
2364,General Motos,ITA,Chevron,SP,8747880,transfer,6456000
3163,Carrefour,SWI,Carrefour,SWI,4068985,cheque,6457000
6713,Nissan,GER,Renault,SP,1960716,transfer,6458000
9762,McKesson,US,Activision Blizard,GER,3868212,card,6459000
8633,Exxon Mobil,JAP,ConocoPhillips,FR,2953473,card,6460000
2844,Carrefour,UK,Activision Blizard,GER,6346382,card,6461000
6159,Valeo,UK,Tesla,SWI,5257307,cheque,6462000
473,Activision Blizard,CHI,McKesson,SPA,2219095,transfer,6463000
4972,CapGemini,CHI,Activision Blizard,JAP,7949982,card,6464000
2227,Carrefour,JAP,Carrefour,CHI,1399274,transfer,6465000
1546,Valeo,SP,Chevron,US,1623511,transfer,6466000
8416,ConocoPhillips,JAP,Renault,ITA,162790,cheque,6467000
89,General Motos,JAP,Nissan,SPA,4082933,transfer,6468000
5818,General Motos,UK,Exxon Mobil,CHI,5438902,transfer,6469000
7915,Tesla,US,Carrefour,GER,9588425,transfer,6470000
5153,CapGemini,SPA,Exxon Mobil,SWI,9220220,transfer,6471000
7316,Chevron,JAP,Renault,JAP,9782051,card,6472000
3242,Renault,JAP,CapGemini,UK,2688730,cheque,6473000
7803,ConocoPhillips,SP,General Motos,CHI,7106833,transfer,6474000
3401,Chevron,JAP,Tesla,SWI,3564135,card,6475000
908,Exxon Mobil,SP,McKesson,SPA,355829,transfer,6476000
306,General Motos,GER,ConocoPhillips,JAP,96176,card,6477000
9276,Carrefour,SP,General Motos,SPA,3455730,card,6478000
34,Valeo,ITA,ConocoPhillips,SP,1716086,card,6479000
9177,McKesson,US,Renault,CHI,7742162,cheque,6480000
4043,Carrefour,SP,General Motos,US,9974506,transfer,6481000
6483,Chevron,SP,Monoprix,FR,4800533,cheque,6482000
6016,Renault,JAP,Renault,SWI,8572017,card,6483000
4150,McKesson,ITA,Activision Blizard,GER,1288702,card,6484000
9743,Monoprix,UK,CapGemini,SWI,8539519,transfer,6485000
7390,Renault,UK,CapGemini,SP,8380919,card,6486000
3367,CapGemini,CHI,Exxon Mobil,GER,6734333,card,6487000
145,CapGemini,FR,Valeo,JAP,291843,cheque,6488000
5509,Valeo,JAP,Renault,US,6028946,card,6489000
7510,CapGemini,SPA,General Motos,SPA,9383083,transfer,6490000
2730,McKesson,UK,Tesla,SPA,2222425,card,6491000
2566,Renault,JAP,ConocoPhillips,JAP,6213181,transfer,6492000
1823,Valeo,SWI,Carrefour,US,8538097,card,6493000
8043,Chevron,US,Tesla,UK,4297041,card,6494000
1752,ConocoPhillips,CHI,McKesson,SWI,5818748,transfer,6495000
5742,Exxon Mobil,FR,CapGemini,FR,8118506,card,6496000
286,Monoprix,GER,Monoprix,SP,2110355,transfer,6497000
468,General Motos,UK,Monoprix,SP,2730730,card,6498000
6934,Valeo,CHI,General Motos,SP,5101311,cheque,6499000
2796,McKesson,FR,General Motos,US,7712348,card,6500000
718,Renault,US,Renault,CHI,2213052,cheque,6501000
956,Nissan,ITA,Monoprix,SWI,4259070,cheque,6502000
1526,CapGemini,FR,CapGemini,CHI,2802195,transfer,6503000
3098,Tesla,ITA,Exxon Mobil,SP,9358208,cheque,6504000
5569,Carrefour,SPA,Tesla,UK,496196,transfer,6505000
4448,CapGemini,JAP,Renault,CHI,7570481,cheque,6506000
5987,Carrefour,SPA,Exxon Mobil,FR,5998898,card,6507000
810,General Motos,FR,Tesla,FR,4010064,transfer,6508000
9017,McKesson,SP,CapGemini,SWI,9468734,card,6509000
2994,Tesla,SWI,Chevron,UK,4751549,cheque,6510000
5933,CapGemini,FR,CapGemini,UK,6126344,transfer,6511000
1345,ConocoPhillips,GER,Valeo,SWI,9016129,cheque,6512000
7160,Nissan,US,Renault,FR,3380623,transfer,6513000
710,CapGemini,US,Valeo,US,4843033,transfer,6514000
4003,Valeo,ITA,ConocoPhillips,FR,6976947,transfer,6515000
968,Exxon Mobil,GER,Chevron,JAP,8361928,card,6516000
7121,CapGemini,GER,Monoprix,US,9639372,card,6517000
2069,Renault,US,Activision Blizard,SP,3575719,cheque,6518000
7777,Nissan,UK,General Motos,SPA,4961810,transfer,6519000
3603,CapGemini,SP,Exxon Mobil,ITA,775771,transfer,6520000
1656,Chevron,SWI,Valeo,SWI,6661394,transfer,6521000
8734,ConocoPhillips,SPA,General Motos,SWI,5501760,card,6522000
2635,Exxon Mobil,SWI,Chevron,FR,5018147,card,6523000
3333,Renault,JAP,ConocoPhillips,SP,5150795,transfer,6524000
4767,Monoprix,SP,CapGemini,UK,717090,card,6525000
1510,Activision Blizard,SPA,ConocoPhillips,US,9041884,transfer,6526000
7063,Chevron,GER,General Motos,JAP,5411130,cheque,6527000
8333,Tesla,SPA,Exxon Mobil,UK,8938296,card,6528000
6957,Chevron,SPA,General Motos,CHI,2888457,transfer,6529000
1474,Valeo,US,Activision Blizard,SWI,2157609,transfer,6530000
1699,Nissan,UK,Activision Blizard,ITA,4890635,cheque,6531000
1790,McKesson,US,ConocoPhillips,SWI,1674241,cheque,6532000
5471,Monoprix,CHI,Carrefour,ITA,8590225,cheque,6533000
7037,Tesla,FR,Tesla,ITA,8201248,cheque,6534000
2712,CapGemini,SPA,ConocoPhillips,FR,1236554,transfer,6535000
6975,Activision Blizard,ITA,Tesla,UK,1836374,transfer,6536000
1422,Nissan,FR,ConocoPhillips,JAP,6632558,transfer,6537000
7944,Chevron,JAP,CapGemini,ITA,1831773,transfer,6538000
5840,McKesson,SPA,Renault,SWI,1134439,cheque,6539000
8348,Activision Blizard,US,CapGemini,JAP,6821709,card,6540000
5082,Carrefour,JAP,Monoprix,SPA,2830340,transfer,6541000
364,Nissan,US,Activision Blizard,US,9829423,card,6542000
368,Activision Blizard,GER,Nissan,SPA,6977011,cheque,6543000
6138,Carrefour,SP,Activision Blizard,UK,2914547,cheque,6544000
2839,General Motos,ITA,Chevron,JAP,7306837,transfer,6545000
3818,CapGemini,SPA,Monoprix,ITA,5645107,cheque,6546000
2012,Chevron,SP,Valeo,FR,6080178,cheque,6547000
75,ConocoPhillips,JAP,Renault,GER,4184145,transfer,6548000
3130,ConocoPhillips,GER,Activision Blizard,CHI,852,card,6549000
5580,Renault,FR,McKesson,SWI,4010361,transfer,6550000
7856,Nissan,JAP,Exxon Mobil,SWI,9226822,cheque,6551000
9775,Tesla,ITA,Tesla,ITA,1714980,cheque,6552000
3130,Nissan,CHI,Monoprix,US,7383795,cheque,6553000
5849,General Motos,JAP,Activision Blizard,GER,9800013,card,6554000
448,McKesson,SPA,Carrefour,UK,4462723,transfer,6555000
3003,Exxon Mobil,ITA,Carrefour,ITA,9059853,transfer,6556000
1003,General Motos,GER,McKesson,SPA,6208028,card,6557000
7881,Tesla,SP,Exxon Mobil,SP,513024,cheque,6558000
6127,Valeo,CHI,Chevron,FR,7449356,cheque,6559000
652,Valeo,SP,General Motos,FR,3201501,cheque,6560000
48,Exxon Mobil,UK,CapGemini,JAP,964374,cheque,6561000
1580,Activision Blizard,JAP,McKesson,US,3936594,cheque,6562000
2213,Renault,US,McKesson,JAP,916224,card,6563000
4575,Nissan,SWI,McKesson,SWI,9432338,transfer,6564000
9241,McKesson,US,Exxon Mobil,SP,3782594,cheque,6565000
3605,Activision Blizard,GER,Monoprix,CHI,4077614,card,6566000
5956,McKesson,SPA,ConocoPhillips,FR,825158,transfer,6567000
3893,General Motos,US,Tesla,UK,3758924,card,6568000
7724,Tesla,FR,Tesla,SWI,3544330,transfer,6569000
6677,ConocoPhillips,UK,General Motos,UK,2256738,cheque,6570000
5459,McKesson,ITA,Renault,SP,9497598,card,6571000
2822,Nissan,SPA,Valeo,UK,2379699,transfer,6572000
3551,ConocoPhillips,US,Nissan,ITA,5306390,cheque,6573000
3722,Renault,UK,Renault,US,9016724,cheque,6574000
843,Valeo,FR,General Motos,FR,3047269,transfer,6575000
6186,Activision Blizard,US,Carrefour,CHI,5240673,card,6576000
9529,CapGemini,UK,Valeo,SWI,1712926,card,6577000
2863,Renault,CHI,Activision Blizard,GER,5217316,card,6578000
2859,Nissan,JAP,Tesla,SPA,6167478,cheque,6579000
7506,General Motos,FR,Tesla,US,1724132,card,6580000
1423,Valeo,SP,Renault,UK,8332246,cheque,6581000
737,Nissan,GER,Activision Blizard,US,3310323,cheque,6582000
71,Carrefour,JAP,Carrefour,JAP,5623455,cheque,6583000
4100,Activision Blizard,SWI,Monoprix,UK,6623506,cheque,6584000
1676,Tesla,SP,Valeo,SWI,242756,transfer,6585000
5269,ConocoPhillips,FR,General Motos,GER,7207620,cheque,6586000
9336,General Motos,US,Renault,ITA,4609687,transfer,6587000
5558,Exxon Mobil,FR,Activision Blizard,JAP,8286654,cheque,6588000
8642,Exxon Mobil,ITA,CapGemini,ITA,3985368,card,6589000
6912,Monoprix,ITA,Activision Blizard,UK,5206648,transfer,6590000
2282,Valeo,JAP,Chevron,CHI,9696093,transfer,6591000
4919,ConocoPhillips,GER,Valeo,US,1113714,cheque,6592000
8107,Chevron,SP,Nissan,SP,3355232,card,6593000
4161,General Motos,CHI,Exxon Mobil,ITA,9816033,transfer,6594000
8131,Monoprix,JAP,CapGemini,UK,2382218,transfer,6595000
7629,Valeo,SWI,Valeo,SWI,7909514,cheque,6596000
7934,ConocoPhillips,ITA,General Motos,SWI,2076830,card,6597000
5891,Monoprix,CHI,Nissan,SWI,1231166,cheque,6598000
448,General Motos,FR,McKesson,FR,769683,card,6599000
9988,Tesla,UK,Exxon Mobil,US,8424671,transfer,6600000
8949,Exxon Mobil,SWI,Valeo,ITA,5287664,cheque,6601000
6024,General Motos,SPA,Chevron,CHI,6023924,transfer,6602000
1933,Chevron,UK,General Motos,SP,2822746,card,6603000
6206,CapGemini,ITA,CapGemini,CHI,4174782,transfer,6604000
1624,ConocoPhillips,CHI,McKesson,US,7991852,card,6605000
7144,Nissan,GER,Exxon Mobil,ITA,1433040,card,6606000
9221,Valeo,GER,Tesla,GER,4706404,cheque,6607000
8961,Chevron,JAP,Valeo,CHI,6663279,cheque,6608000
4023,Nissan,US,Activision Blizard,SPA,3980831,card,6609000
8838,Chevron,UK,Renault,CHI,9531632,card,6610000
4509,Exxon Mobil,JAP,Chevron,SWI,5696907,card,6611000
2843,Exxon Mobil,GER,McKesson,GER,9092232,card,6612000
9054,General Motos,ITA,Renault,US,2438667,cheque,6613000
9924,Activision Blizard,CHI,Activision Blizard,US,1049402,card,6614000
6365,Exxon Mobil,FR,Exxon Mobil,JAP,1649426,cheque,6615000
7066,McKesson,SPA,Activision Blizard,ITA,5988333,card,6616000
5858,Chevron,UK,Exxon Mobil,SWI,6698859,card,6617000
9125,Chevron,JAP,Valeo,UK,4229448,cheque,6618000
7868,Nissan,SP,Exxon Mobil,JAP,417995,cheque,6619000
4775,General Motos,UK,Monoprix,SPA,6671886,card,6620000
6333,Valeo,ITA,Carrefour,SP,1187305,cheque,6621000
913,Activision Blizard,SP,Valeo,US,4601834,transfer,6622000
6591,Renault,JAP,Chevron,GER,4113186,transfer,6623000
156,Chevron,UK,General Motos,SP,2214883,transfer,6624000
9479,Nissan,SWI,Exxon Mobil,SPA,1041608,transfer,6625000
1105,Activision Blizard,US,Valeo,JAP,506662,transfer,6626000
772,Valeo,FR,Nissan,GER,1451622,card,6627000
9236,Activision Blizard,US,Activision Blizard,UK,6575273,transfer,6628000
2254,General Motos,JAP,McKesson,UK,9931628,transfer,6629000
4786,Carrefour,SWI,Chevron,US,7713228,cheque,6630000
3340,Exxon Mobil,JAP,Chevron,SWI,5635695,card,6631000
3221,Activision Blizard,GER,CapGemini,CHI,4948957,transfer,6632000
7931,Renault,US,Chevron,GER,9857550,cheque,6633000
4735,Activision Blizard,UK,CapGemini,FR,3492603,transfer,6634000
982,McKesson,SPA,Renault,SP,2276978,card,6635000
1096,Carrefour,ITA,Carrefour,SWI,84181,transfer,6636000
8652,Carrefour,GER,Tesla,ITA,6794280,transfer,6637000
777,CapGemini,UK,Tesla,CHI,9231773,transfer,6638000
1789,Monoprix,CHI,Exxon Mobil,UK,4548139,card,6639000
1485,Exxon Mobil,UK,Valeo,US,7936753,transfer,6640000
9166,Activision Blizard,SPA,Monoprix,ITA,985946,transfer,6641000
4879,Nissan,FR,General Motos,JAP,8511053,cheque,6642000
5768,Monoprix,CHI,General Motos,SP,3634228,card,6643000
2269,Valeo,FR,Tesla,FR,4853680,cheque,6644000
7025,Renault,SP,Carrefour,UK,9521237,card,6645000
5044,Nissan,SPA,Monoprix,FR,1698259,card,6646000
8794,Renault,SP,Carrefour,JAP,6021432,card,6647000
542,Carrefour,JAP,Chevron,SWI,1900783,cheque,6648000
9716,Carrefour,GER,Chevron,CHI,552100,transfer,6649000
